user_id,first_post_date,last_post_date,content_count,avg_interactions,max_interactions,total_interactions,active_days,avg_sentiment,sentiment_std,avg_title_length,avg_special_chars,post_timestamps,morning_ratio,afternoon_ratio,evening_ratio,night_ratio,viral_content_count,interaction_efficiency_viz,content_engagement_ratio,content_count_norm,content_engagement_ratio_norm,account_age_days,active_days_ratio,posting_consistency,posting_periodicity,content_stability,interaction_efficiency,creator_growth_potential,growth_potential,title_optimization,special_char_usage,sentiment_variation,content_quality_index,prime_time_ratio,time_diversity,activity_score,engagement_index,loyalty_index,viral_capability,viral_potential,influence_score,kmeans_cluster,dbscan_cluster,agg_cluster,gmm_cluster,ensemble_cluster,anomaly_score,is_anomaly,lof_anomaly,cluster_label,log_efficiency
0615.,2024-10-09 17:03:41,2024-11-02 17:03:41,2.0,0.0,0.0,0.0,2.0,0.8316085040569305,0.04790547490119934,15.0,2.5,"2024-10-09 17:03:41,2024-11-02 17:03:41",0.0,1.0,0.0,0.0,0.0,0.0,0.2680449408951331,0.030303030293847566,0.4942210497823792,25.0,0.08,0.9117646975692043,0.0,0.08,0.4272182027831204,0.3371945170584955,0.3749501980430886,0.976225698834006,0.8165608073686831,0.09651541853227989,0.8747983367532065,1.0,-7.213475800929758e-11,0.3828876972039903,0.9968442188417503,0.41270587902768174,0.0,0.2624395010259619,0.519826391410555,6,-1,7,5,6,-0.037251123790274954,True,True,3,0.35572723695448266
07,2024-07-18 17:03:41,2024-07-18 17:03:41,1.0,762.0,762.0,762.0,1.0,0.9669790267944336,0.0,20.0,0.0,2024-07-18 17:03:41,0.0,1.0,0.0,0.0,0.0,762.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.499298357092555,1.0,0.982352939513841,0.7572116653237426,0.6949985793937281,0.0,0.8063964238373015,1.0,-7.213475800929758e-11,0.36470587902768176,0.8869464341897861,0.9647058790276817,0.0,0.24191892715119043,0.49002001213942403,0,-1,0,7,0,0.14160957764690912,False,False,0,0.40499723673512467
08,2025-07-20 15:00:53,2025-07-20 15:00:53,1.0,23.0,23.0,23.0,1.0,0.9913079738616943,0.0,12.0,0.0,2025-07-20 15:00:53,0.0,1.0,0.0,0.0,0.0,23.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.41187070848235663,1.0,0.982352939513841,0.8923658810598359,0.6949985793937281,0.0,0.8595574781050862,1.0,-7.213475800929758e-11,0.36470587902768176,0.8846823644309671,0.9647058790276817,0.0,0.25786724343152584,0.5072973547764541,0,-1,0,0,0,0.15309287125169213,False,False,0,0.3449155686479815
0802,2025-02-12 17:03:41,2025-02-12 17:03:41,1.0,0.0,0.0,0.0,1.0,0.8461970090866089,0.0,5.0,0.0,2025-02-12 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3389901527860041,1.0,0.982352939513841,0.5857462341454672,0.6949985793937281,0.0,0.7089806075419348,1.0,-7.213475800929758e-11,0.36470587902768176,0.8505814473948032,0.9647058790276817,0.0,0.21269418226258044,0.4583598718434299,0,-1,0,0,0,0.14027568104203653,False,False,0,0.29191571252665677
0璇,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,1664.0,1664.0,1664.0,1.0,0.9294350147247314,0.0,5.0,0.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,0.0,1664.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.45684738966823857,1.0,0.982352939513841,0.5857462341454672,0.6949985793937281,0.0,0.736726609421309,1.0,-7.213475800929758e-11,0.36470587902768176,0.8221995742914079,0.9647058790276817,0.0,0.22101798282639268,0.46737732245422653,0,-1,0,0,0,0.13005068479439846,False,False,0,0.37627477887762506
11,2024-11-01 17:03:41,2025-07-20 14:36:00,4.0,950.5,3629.0,3802.0,4.0,0.36512027587741613,0.30034501828587606,7.75,0.0,"2025-02-21 17:03:41,2025-02-02 17:03:41,2024-11-01 17:03:41,2025-07-20 14:36:00",0.0,1.0,0.0,0.0,0.0,237.625,0.34916142553793644,0.0909090908815427,0.6437835599381171,261.8974421296296,0.015273154130387219,0.9117646975692043,0.3882448436049609,0.015273154130387219,0.23556329750549973,0.28885608072869906,0.33136292611730656,0.7062039525761121,0.6949985793937281,0.6051067274404758,0.5887742692824188,1.0,-7.213475800929758e-11,0.4192513335566074,0.7559354308538018,0.3738697715059141,0.0,0.17663228078472565,0.4420200846294729,6,-1,7,2,6,-0.09976297638417597,True,True,3,0.2115269774332673
11111mtr,2024-11-07 17:03:41,2024-11-07 17:03:41,1.0,0.0,0.0,0.0,1.0,0.8026679754257202,0.0,11.0,1.0,2024-11-07 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.43445957993631223,1.0,0.982352939513841,0.8485630743577833,0.8903748246887636,0.0,0.8472019581574224,1.0,-7.213475800929758e-11,0.36470587902768176,0.9553965577706529,0.9647058790276817,0.0,0.2541605874472267,0.5032818107934633,0,-1,0,0,0,0.1271577920275132,False,False,0,0.3607881789327235
115斤梨形听劝,2025-07-19 16:08:46,2025-07-19 16:08:46,1.0,3401.0,3401.0,3401.0,1.0,0.3412410020828247,0.0,17.0,4.0,2025-07-19 16:08:46,0.0,1.0,0.0,0.0,0.0,3401.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.33976396451895924,1.0,0.982352939513841,0.8886200854299007,0.5234964394261298,0.0,0.5844525089796183,1.0,-7.213475800929758e-11,0.36470587902768176,0.7636542174692345,0.9647058790276817,0.0,0.1753357526938855,0.417888239810677,1,-1,1,1,1,0.14333147009737096,False,False,0,0.2924934525659385
11依伊,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,1358.0,1358.0,1358.0,1.0,0.9941970109939575,0.0,19.0,0.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,0.0,1358.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.22213968755708705,1.0,0.982352939513841,0.8010144720257952,0.6949985793937281,0.0,0.8300700208044937,1.0,-7.213475800929758e-11,0.36470587902768176,0.8577928809937481,0.9647058790276817,0.0,0.2490210062413481,0.4977139311537615,0,-1,0,7,0,0.14720530800209164,False,False,0,0.20060316481962534
12345Cc,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,7009.0,7009.0,7009.0,1.0,0.9366090297698975,0.0,14.0,1.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,1.0,7009.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3592653811721882,1.0,0.982352939513841,0.9799714944639413,0.8903748246887636,0.0,0.9356517829742007,1.0,-7.213475800929758e-11,0.36470587902768176,0.9269849507675598,0.9647058790276817,1.0,0.9806955348922601,0.7070280038589163,4,-1,4,3,4,-0.001636228014805674,True,False,1,0.3069443929057012
125岁老人,2025-02-10 17:03:41,2025-02-10 17:03:41,1.0,0.0,0.0,0.0,1.0,0.14461299777030945,0.0,4.0,0.0,2025-02-10 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.26641858221850717,1.0,0.982352939513841,0.5419434274434145,0.6949985793937281,0.0,0.46051833486915067,1.0,-7.213475800929758e-11,0.36470587902768176,0.7122535973608715,0.9647058790276817,0.0,0.1381555004607452,0.37760963322477503,1,-1,1,0,1,0.06928303122345691,False,False,0,0.23619290273862745
12Kor,2024-12-03 17:03:41,2024-12-03 17:03:41,1.0,801.0,801.0,801.0,1.0,0.9944970011711121,0.0,17.0,3.0,2024-12-03 17:03:41,0.0,1.0,0.0,0.0,0.0,801.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.34920347627843623,1.0,0.982352939513841,0.8886200854299007,0.7188726847211653,0.0,0.8673299237740594,1.0,-7.213475800929758e-11,0.36470587902768176,0.9072103722553615,0.9647058790276817,0.0,0.2601989771322178,0.5098233996188704,0,-1,0,7,0,0.15957058576677136,False,False,0,0.29951440074994595
13Angels,2025-05-16 17:03:41,2025-05-16 17:03:41,1.0,17.0,17.0,17.0,1.0,0.9877910017967224,0.0,12.0,1.0,2025-05-16 17:03:41,0.0,1.0,0.0,0.0,0.0,17.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3261382362591605,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.923510569181774,1.0,-7.213475800929758e-11,0.36470587902768176,1.0241005393864053,0.9647058790276817,0.0,0.2770531707545322,0.5280821093763777,0,-1,0,7,0,0.12036833592922858,False,False,0,0.2822711369024767
140斤的小冰（减肥版）,2025-05-06 17:03:41,2025-05-06 17:03:41,1.0,148.0,148.0,148.0,1.0,0.13996900618076324,0.0,23.0,2.0,2025-05-06 17:03:41,0.0,1.0,0.0,0.0,0.0,148.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.28855462544988775,1.0,0.982352939513841,0.6258032452175846,0.9142489300162009,0.0,0.5600070604715163,1.0,-7.213475800929758e-11,0.36470587902768176,0.7630321903425572,0.9647058790276817,0.0,0.16800211814145488,0.40994346904554385,1,-1,1,4,1,0.1294370121269866,False,False,0,0.2535211448177008
150 的小锦,2025-07-20 15:00:53,2025-07-20 15:00:53,1.0,2.0,2.0,2.0,1.0,0.9497330188751221,0.0,9.0,0.0,2025-07-20 15:00:53,0.0,1.0,0.0,0.0,0.0,2.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.05976123391037133,1.0,0.982352939513841,0.760957460953678,0.6949985793937281,0.0,0.801896353074176,1.0,-7.213475800929758e-11,0.36470587902768176,0.8773463042694234,0.9647058790276817,0.0,0.24056890592225277,0.4885574891414083,0,-1,0,0,0,0.09501996129033968,False,False,0,0.05804363172320116
155的瑶瑶啊,2024-10-06 17:03:41,2024-11-04 17:03:41,2.0,274.5,315.0,549.0,2.0,0.40773050487041473,0.08093349635601044,16.0,2.0,"2024-10-06 17:03:41,2024-11-04 17:03:41",0.0,1.0,0.0,0.0,0.0,137.25,0.2680449408951331,0.030303030293847566,0.4942210497823792,30.0,0.06666666666666667,0.9117646975692043,0.0,0.06666666666666667,0.3161447826858761,0.3199232330374462,0.36231455603256396,0.9324228921319533,0.9142489300162009,0.1630571514047455,0.751467442339523,1.0,-7.213475800929758e-11,0.3828876972039903,0.8320962014338118,0.40470587902768174,0.0,0.2254402327018569,0.479743850726108,6,-1,7,5,6,0.034466753111536186,False,False,3,0.2747068440901806
168的秋秋,2024-11-18 17:03:41,2024-11-18 17:03:41,1.0,13000.0,13000.0,13000.0,1.0,0.6983829736709595,0.0,5.0,1.0,2024-11-18 17:03:41,0.0,1.0,0.0,0.0,1.0,13000.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.4673506151465172,1.0,0.982352939513841,0.5857462341454672,0.8903748246887636,0.0,0.7248346775017301,1.0,-7.213475800929758e-11,0.36470587902768176,0.855947387073106,0.9647058790276817,1.0,0.917450403250519,0.6385124445803634,4,-1,4,3,4,0.0008167375923198161,True,True,1,0.3834584720677468
17,2024-09-03 17:03:41,2024-09-03 17:03:41,1.0,0.0,0.0,0.0,1.0,0.5437549948692322,0.0,17.0,0.0,2024-09-03 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.25704422652747283,1.0,0.982352939513841,0.8886200854299007,0.6949985793937281,0.0,0.7091245532309536,1.0,-7.213475800929758e-11,0.36470587902768176,0.7746401140471488,0.9647058790276817,0.0,0.21273736596928608,0.45840665419236104,1,-1,0,4,1,0.1492953448776967,False,False,0,0.22876311317967266
17、,2024-12-23 17:03:41,2024-12-23 17:03:41,1.0,1.0,1.0,1.0,1.0,0.44043800234794617,0.0,7.0,0.0,2024-12-23 17:03:41,0.0,1.0,0.0,0.0,0.0,1.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3712219223878105,1.0,0.982352939513841,0.6733518475495726,0.6949985793937281,0.0,0.6029294764304156,1.0,-7.213475800929758e-11,0.36470587902768176,0.7218931325378841,0.9647058790276817,0.0,0.18087884292912468,0.42389325423218616,1,-1,1,0,1,0.150737703046749,False,False,0,0.31570225647264405
170的荷包蛋,2024-12-30 17:03:41,2024-12-30 17:03:41,1.0,53.0,53.0,53.0,1.0,0.8067860007286072,0.0,21.0,4.0,2024-12-30 17:03:41,0.0,1.0,0.0,0.0,0.0,53.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.23296411367281292,1.0,0.982352939513841,0.71340885862169,0.5234964394261298,0.0,0.6812304329254757,1.0,-7.213475800929758e-11,0.36470587902768176,0.8537001989993345,0.9647058790276817,0.0,0.2043691298776427,0.4493410650930807,0,-1,0,1,0,0.15356380272455866,False,False,0,0.2094211188704222
182的沁纯,2024-08-23 00:00:00,2024-08-23 00:00:00,1.0,847.0,847.0,847.0,1.0,0.5732740163803101,0.0,17.0,4.0,2024-08-23 00:00:00,0.0,0.0,0.0,1.0,0.0,847.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.15499241554674514,1.0,0.982352939513841,0.8886200854299007,0.5234964394261298,0.0,0.6617968470787802,0.0,-7.213475800929758e-11,0.36470587902768176,0.8283118958771838,0.9647058790276817,0.0,0.19853905412363404,0.44302514969290463,7,-1,5,6,7,-0.015700221735172493,True,False,0,0.1440937773260018
19th___,2024-10-08 17:03:41,2024-10-08 17:03:41,1.0,1256.0,1256.0,1256.0,1.0,0.5994759798049927,0.0,26.0,2.0,2024-10-08 17:03:41,0.0,1.0,0.0,0.0,0.0,1256.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.13833757946245367,1.0,0.982352939513841,0.4943948251114265,0.9142489300162009,0.0,0.6693732449775401,1.0,-7.213475800929758e-11,0.36470587902768176,0.7875237586052559,0.9647058790276817,0.0,0.20081197349326205,0.44548747901000163,1,-1,1,4,1,0.10984911966432415,False,False,0,0.12956893447575735
1fanfan,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,5158.0,5158.0,5158.0,1.0,0.421875,0.0,14.0,10.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,1.0,5158.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.4753274507845652,1.0,0.982352939513841,0.9799714944639413,0.0,0.0,0.46728216482131374,1.0,-7.213475800929758e-11,0.36470587902768176,0.681603991202014,0.9647058790276817,1.0,0.840184649446394,0.554807877959228,4,-1,4,3,4,-0.02422193331530731,True,True,1,0.3888799656852201
1mo饼,2024-12-18 17:03:41,2024-12-18 17:03:41,1.0,224.0,224.0,224.0,1.0,0.012497999705374241,0.0,23.0,5.0,2024-12-18 17:03:41,0.0,1.0,0.0,0.0,0.0,224.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.19550412377956883,1.0,0.982352939513841,0.6258032452175846,0.3281201941310943,0.0,0.32214047968468434,1.0,-7.213475800929758e-11,0.36470587902768176,0.6698157633838144,0.9647058790276817,0.0,0.0966421439054053,0.3326368302898235,2,-1,1,1,2,0.025464369435675316,False,False,0,0.17856795732858577
1saye,2025-01-01 17:03:41,2025-01-01 17:03:41,1.0,17000.0,17000.0,17000.0,1.0,0.5,0.0,1.0,1.0,2025-01-01 17:03:41,0.0,1.0,0.0,0.0,1.0,17000.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.22674692374104988,1.0,0.982352939513841,0.41053500733725656,0.8903748246887636,0.0,0.6003032773420067,1.0,-7.213475800929758e-11,0.36470587902768176,0.8307801488933142,0.9647058790276817,1.0,0.8800909832026019,0.5980397395284532,4,-1,4,3,4,0.004669037772608964,False,False,1,0.20436588833529187
1sttt,2025-01-03 17:03:41,2025-01-03 17:03:41,1.0,168.0,168.0,168.0,1.0,0.3803209960460663,0.0,19.0,0.0,2025-01-03 17:03:41,0.0,1.0,0.0,0.0,0.0,168.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.2640293969177542,1.0,0.982352939513841,0.8010144720257952,0.6949985793937281,0.0,0.6254446824885299,1.0,-7.213475800929758e-11,0.36470587902768176,0.6926041088717669,0.9647058790276817,0.0,0.18763340474655896,0.4312106962010733,1,-1,1,4,1,0.15316135781497653,False,False,0,0.23430455250940982
1个萝卜1个坑Chen,2025-07-20 12:21:01,2025-07-20 12:21:01,1.0,3750.0,3750.0,3750.0,1.0,0.12997500598430634,0.0,35.0,2.0,2025-07-20 12:21:01,0.0,1.0,0.0,0.0,0.0,3750.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.20081150241840737,1.0,0.982352939513841,0.10016956479295236,0.9142489300162009,0.0,0.38146450026448653,1.0,-7.213475800929758e-11,0.36470587902768176,0.6298669419704446,0.9647058790276817,0.0,0.11443935007934596,0.3519171369782592,2,-1,3,1,2,0.010339798060858607,True,True,0,0.18299758025393484
24h不自动贩卖机,2024-07-23 17:03:41,2025-05-06 17:03:41,3.0,848.6667,1237.0,2546.0,3.0,0.5383053421974182,0.20829892075238832,12.3333,1.3333,"2024-07-23 17:03:41,2025-05-06 17:03:41,2025-02-06 17:03:41",0.0,1.0,0.0,0.0,0.0,282.8889,0.3160513743464193,0.06060606058769513,0.5827352737679936,288.0,0.010416666666666666,0.9117646975692043,0.6202090592334495,0.010416666666666666,0.34791649369210165,0.244650542118226,0.3078032105729539,0.9069653565336301,0.955493727245599,0.41966095853765645,0.8002548086588824,1.0,-7.213475800929758e-11,0.40106951538029884,0.9591194077561085,0.37095587902768173,0.0,0.24007644259766472,0.5031755023533617,6,-1,7,2,6,-0.0230092321468377,True,False,3,0.29856006227161225
25.1hw,2024-06-09 17:03:41,2024-06-09 17:03:41,1.0,148.0,148.0,148.0,1.0,0.577409029006958,0.0,15.0,2.0,2024-06-09 17:03:41,0.0,1.0,0.0,0.0,0.0,148.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.24298958053673464,1.0,0.982352939513841,0.976225698834006,0.9142489300162009,0.0,0.8226278859523882,1.0,-7.213475800929758e-11,0.36470587902768176,0.8735431097293569,0.9647058790276817,0.0,0.24678836578571645,0.49529523732682723,0,-1,0,0,0,0.16723526153987728,False,False,0,0.2175194299807573
3号书架,2025-05-30 17:03:41,2025-05-30 17:03:41,1.0,34.0,34.0,34.0,1.0,0.39774399995803833,0.0,9.0,3.0,2025-05-30 17:03:41,0.0,1.0,0.0,0.0,0.0,34.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.30758493434336937,1.0,0.982352939513841,0.760957460953678,0.7188726847211653,0.0,0.6258580485442938,1.0,-7.213475800929758e-11,0.36470587902768176,0.7772497745066012,0.9647058790276817,0.0,0.18775741456328815,0.43134504016919656,1,-1,1,0,1,0.1625963798869785,False,False,0,0.2681818741920072
4-u,2024-10-29 17:03:41,2024-10-29 17:03:41,1.0,0.0,0.0,0.0,1.0,0.18658599257469177,0.0,12.0,1.0,2024-10-29 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.31531064993869856,1.0,0.982352939513841,0.8923658810598359,0.8903748246887636,0.0,0.6564422327744305,1.0,-7.213475800929758e-11,0.36470587902768176,0.8091523248759391,0.9647058790276817,0.0,0.19693266983232913,0.44128490004399096,1,-1,1,0,1,0.141431169333604,False,False,0,0.2740728734252977
404Fashion,2024-12-31 17:03:41,2024-12-31 17:03:41,1.0,106.0,106.0,106.0,1.0,0.9993820190429688,0.0,14.0,1.0,2024-12-31 17:03:41,0.0,1.0,0.0,0.0,0.0,106.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.5156400282840863,1.0,0.982352939513841,0.9799714944639413,0.8903748246887636,0.0,0.9565761127318911,1.0,-7.213475800929758e-11,0.36470587902768176,0.9660059845665481,0.9647058790276817,0.0,0.28697283381956734,0.5388284110301657,0,-1,0,7,0,0.09837704959801818,True,True,0,0.4158378106634337
4uoik,2024-12-21 17:03:41,2024-12-21 17:03:41,1.0,95.0,95.0,95.0,1.0,0.999701976776123,0.0,17.0,3.0,2024-12-21 17:03:41,0.0,1.0,0.0,0.0,0.0,95.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.22600914143844336,1.0,0.982352939513841,0.8886200854299007,0.7188726847211653,0.0,0.8690649156423964,1.0,-7.213475800929758e-11,0.36470587902768176,0.8856738098514019,0.9647058790276817,0.0,0.2607194746927189,0.5103872719760799,0,-1,0,7,0,0.15339526434941664,False,False,0,0.20376429379816552
51,2025-01-28 17:03:41,2025-01-28 17:03:41,1.0,4.0,4.0,4.0,1.0,0.9541370272636414,0.0,11.0,1.0,2025-01-28 17:03:41,0.0,1.0,0.0,0.0,0.0,4.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3379629021028881,1.0,0.982352939513841,0.8485630743577833,0.8903748246887636,0.0,0.8976916421033961,1.0,-7.213475800929758e-11,0.36470587902768176,0.8701998974666794,0.9647058790276817,0.0,0.26930749263101883,0.5196909580759048,0,-1,0,7,0,0.15319350596913717,False,False,0,0.2911482349411514
5779,2024-07-21 17:03:41,2024-07-21 17:03:41,1.0,625.0,625.0,625.0,1.0,0.9814879894256592,0.0,14.0,3.0,2024-07-21 17:03:41,0.0,1.0,0.0,0.0,0.0,625.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.34196195962781906,1.0,0.982352939513841,0.9799714944639413,0.7188726847211653,0.0,0.8934440562035886,1.0,-7.213475800929758e-11,0.36470587902768176,0.9248023300714165,0.9647058790276817,0.0,0.26803321686107656,0.5183104926584674,0,-1,0,7,0,0.15640875401984927,False,False,0,0.29413269211779264
5条魚,2025-07-20 12:21:00,2025-07-20 12:21:00,1.0,93.0,93.0,93.0,1.0,0.7987110018730164,0.0,7.0,0.0,2025-07-20 12:21:00,0.0,1.0,0.0,0.0,0.0,93.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3380630324207442,1.0,0.982352939513841,0.6733518475495726,0.6949985793937281,0.0,0.722353809605439,1.0,-7.213475800929758e-11,0.36470587902768176,0.8211939694249537,0.9647058790276817,0.0,0.2167061428816317,0.46270616251406876,0,-1,0,0,0,0.1621454785582686,False,False,0,0.2912230700289665
7.,2024-12-28 17:03:41,2024-12-28 17:03:41,1.0,0.0,0.0,0.0,1.0,0.9358239769935608,0.0,20.0,3.0,2024-12-28 17:03:41,0.0,1.0,0.0,0.0,0.0,0.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.3948076186721387,1.0,0.982352939513841,0.7572116653237426,0.7188726847211653,0.0,0.8039694423461562,1.0,-7.213475800929758e-11,0.36470587902768176,0.8932220608023886,0.9647058790276817,0.0,0.24119083270384684,0.4892312431548018,0,-1,0,7,0,0.14644750647194826,False,False,0,0.33275649800127144
"7""wallpapers",2024-12-28 17:03:41,2024-12-28 17:03:41,1.0,4.0,4.0,4.0,1.0,0.9589740037918091,0.0,19.0,5.0,2024-12-28 17:03:41,0.0,1.0,0.0,0.0,0.0,4.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.17366553336597204,1.0,0.982352939513841,0.8010144720257952,0.3281201941310943,0.0,0.6960362233162328,1.0,-7.213475800929758e-11,0.36470587902768176,0.8639864304172284,0.9647058790276817,0.0,0.20881086699486984,0.45415294697007674,0,-1,0,1,0,0.13784648422519707,False,False,0,0.16013178589738591
75年的大白🐰,2025-07-20 15:00:53,2025-07-20 15:00:53,1.0,167.0,167.0,167.0,1.0,0.9083849787712097,0.0,18.0,1.0,2025-07-20 15:00:53,0.0,1.0,0.0,0.0,0.0,167.0,0.18768468914765865,0.0,0.3460528812402577,1.0,1.0,0.9117646975692043,0.0,1.0,0.159110298599246,1.0,0.982352939513841,0.844817278727848,0.8903748246887636,0.0,0.8811923607292739,1.0,-7.213475800929758e-11,0.36470587902768176,0.9362608377274517,0.9647058790276817,0.0,0.26435770821878213,0.514328691629315,0,-1,0,7,0,0.1401179608843715,False,False,0,0.14765272686942083
77,2024-12-29 17:03:41,2025-07-20 14:36:00,2.0,233.5,467.0,467.0,2.0,0.7579659819602966,0.21362000703811646,11.0,1.0,"2024-12-29 17:03:41,2025-07-20 14:36:00",0.0,1.0,0.0,0.0,0.0,116.75,0.2680449408951331,0.030303030293847566,0.4942210497823792,203.89744212962964,0.009808852818901386,0.9117646975692043,0.0,0.009808852818901386,0.3023850213001786,0.20640870136101408,0.28849994604001833,0.8485630743577833,0.8903748246887636,0.43038137976242485,0.8323012936689479,1.0,-7.213475800929758e-11,0.3828876972039903,0.8687758773467142,0.3705911907190226,0.0,0.24969038810068436,0.506014852408171,6,-1,7,2,6,0.038126875137561966,False,False,3,0.2641972153555461
